spend,icac_mean,icac_lo95,icac_hi95,ltv_mean,icac_marginal_mean,icac_marginal_lo95,icac_marginal_hi95
0.0,,,,0.0,,,
612.3514347826087,131.38608032853833,106.5879798310994,165.7002343097262,969.9849382141531,132.6667618111826,103.8269777819012,161.79496868072957
1224.7028695652175,131.38633970952162,106.58933164876944,165.70023876443898,1939.9660443033547,132.6673732471569,103.82737943977808,161.79557350812644
1837.0543043478262,131.38677201032328,106.5915846628035,165.7002461889419,2909.93948625349,132.66890188918515,103.82838359029677,161.79708558509637
2449.405739130435,131.3873772296958,106.59473885007782,165.70025658323698,3879.9014322718676,132.6710420852695,103.82978941189778,161.79920250867957
3061.7571739130435,131.3881553658902,106.59879417821935,165.70026994732558,4849.84805089801,132.67379393266708,103.83159691545835,161.80192429470438
3674.1086086956525,131.389106416659,106.6037506056082,165.70028628122043,5819.775511114285,132.67715755643817,103.83380611496645,161.80525096351974
4286.4600434782615,131.3902303792542,106.60960808137878,165.70030558489913,6789.679982456629,132.68113310946123,103.83641702751217,161.8091825399966
4898.81147826087,131.3915272504274,106.61636654542195,165.70032785837586,7759.557635125232,132.6857207724458,103.83942967329757,161.81371905353055
5511.1629130434785,131.39299702643126,106.62402592838656,165.70035310164423,8729.404640095043,132.69092075395304,103.84284407563065,161.81886053804126
6123.514347826087,131.39463970301932,106.63258615168232,165.70038131469406,9699.217169226322,132.69673329041456,103.84666026092928,161.82460703196313
6735.8657826086965,131.39645527544528,106.64204712748291,165.7004124975312,10668.991395375157,132.70315864615782,103.85087825872006,161.83095857826552
7348.217217391305,131.39844373846404,106.6524087587292,165.7004466501484,11638.723492503825,132.71019711343197,103.85549810163819,161.83791522443266
7960.5686521739135,131.40060508632982,106.66397061816335,165.70048377254608,12608.409635791311,132.71784901243564,103.86051982542772,161.84547702247463
8572.920086956523,131.40293931279814,106.6767129536986,165.70052386471025,13578.046001743409,132.7261146913539,103.86594346894175,161.85364402893364
9185.27152173913,131.40544641112652,106.69001252109277,165.70056692664824,14547.628768302839,132.73499452638708,106.03626026722706,163.9625167676022
9797.62295652174,131.408126374071,106.69138524603314,165.70061295835316,15517.154114959725,132.74448892179387,106.0632917339245,163.96263093709604
10409.97439130435,131.41097919389117,106.69284643196472,165.70066195981562,16486.618222861016,132.754598309928,106.06697155456575,163.96275247243304
11022.325826086957,131.414004862345,106.69439605980982,165.70071393103194,17456.017274921032,132.7653231512859,106.07087448764842,163.96288137360324
11634.677260869566,131.41720337069302,106.70129697306193,165.70076887199906,18425.34745593073,132.77666393454837,106.07500054958736,163.96301764065933
12247.028695652174,131.42057470969752,106.73953880578013,165.70082678270762,19394.604952667447,132.78862117663465,103.72706541985116,161.60906862734643
12859.380130434783,131.42411886962054,106.75825375768356,165.7008876631563,20363.785954004765,132.80119542274971,103.76604643676981,161.61421999711828
13471.731565217393,131.4278358402267,106.76762230448385,165.7009515133346,21332.88665102148,132.81438724644354,103.92380741593244,161.72212522786165
14084.083,131.431725610781,106.77742623772616,165.7010183332394,22301.903237111223,132.82819724966663,103.92913933435422,161.72266738828316
14696.43443478261,131.43578817005172,106.78766550836178,165.70108812285952,23270.83190809116,132.8426260628303,104.00282837495428,161.74130106908086
15308.78586956522,131.44002350630683,106.79834006516968,165.70116088219072,24239.668862311504,132.85767434487153,104.07969021962025,161.75256822756268
15921.137304347827,131.44073140902833,106.80944985475632,165.7012366112238,25209.119852807427,132.8733427833219,104.1597295177928,161.76429582581608
16533.488739130436,131.44138182341678,106.8209948215574,165.70131530995326,26178.571849881788,132.88963209437006,104.24137245079065,161.77648393054793
17145.840173913046,131.44205678019733,106.83407501049207,165.7013969783691,27148.00918445146,132.90654302294135,104.24470979292097,161.72573965359305
17758.191608695655,131.44275627919788,106.84804330429415,165.70148161646264,28117.431313815767,132.9240763427706,104.38663684620326,161.8022419393796
18370.54304347826,131.44348032024044,106.86211981602105,165.70156922422575,29086.8376953126,132.94223285647814,106.6534908496498,164.04383447967604
18982.89447826087,131.44422890314019,106.8754010764336,165.7016598016468,30056.227786320145,132.96101339565521,106.69805826527289,164.05712768391896
19595.24591304348,131.44500202770692,106.88911707862172,165.70175334872158,31025.601044257815,132.98041882094566,104.40168909268301,161.7286312329473
20207.59734782609,131.44579969374365,106.90326775402029,165.70184986543575,31994.956926588016,133.00045002213213,103.89002621835026,161.17659123191336
