spend,icac_mean,icac_lo95,icac_hi95,ltv_mean,icac_marginal_mean,icac_marginal_lo95,icac_marginal_hi95
0.0,,,,0.0,,,
1627.2977826086958,132.76593748268752,103.31150241182297,170.29741828442093,2550.902948720609,133.93201177866192,103.06829022085047,169.94003316209313
3254.5955652173916,132.7671141356125,103.31189642474767,170.29784440920116,5101.76069463207,133.93349311765382,103.07296891131831,169.94672009060903
4881.893347826088,132.76907520635908,103.31255311090847,170.29855461619516,7652.528040962872,133.93719677807474,103.08466643396812,169.96343839864812
6509.191130434783,132.77182066873092,103.31347246723224,170.2995489039516,10203.159803015356,133.94238248691622,103.10104445251429,169.98684587190976
8136.4889130434785,132.7743539577021,103.31465448941833,170.30082727043936,12753.706496992741,133.94905082864838,103.12210445395372,170.0169443525757
9763.786695652176,132.7755915959012,103.31609917193792,170.30238971304146,15304.305184828485,133.9572025550427,103.14784835037139,170.05373620941785
11391.084478260871,132.77705424954723,103.31780650803434,170.30423622856148,17854.82609234649,133.96683858540612,103.178278479116,170.09722433797631
13018.382260869566,132.77874191379965,103.31977648972159,170.30636681322198,20405.256262665913,133.97796000686714,103.2448954499035,170.15879844855718
14645.680043478262,132.78065458307393,103.32200910778637,170.30878146266468,22955.58274190741,133.99056807471052,103.25320891059353,170.16316663135441
16272.977826086957,132.78400818980242,103.32450435178826,170.3114801719496,25505.558902604826,134.00466421277042,103.29771601643037,170.16804880647757
17900.275608695654,132.78885336844888,103.32726221005967,170.31446293555635,28055.091024662743,134.02025001387187,103.34692296142268,170.17344500341443
19527.57339130435,132.7932022368915,103.33028266970614,170.31772974738365,30604.551367308883,134.03732724032585,103.36395349392359,170.17935525476713
21154.871173913045,132.7968863356421,103.34276916138529,170.32128060074908,33154.01055546731,134.05589782447893,103.37265574774216,170.18577959623252
22782.168956521742,132.80482678465074,103.362052771016,170.32511548838886,35702.18362980133,134.07596386931598,103.38205473047773,170.19271806661533
24409.466739130436,132.81444204963685,103.38276316245967,170.3292344024595,38249.569705810376,134.09752764911426,103.59084489458161,170.3842868864598
