spend,icac_mean,icac_lo95,icac_hi95,ltv_mean,icac_marginal_mean,icac_marginal_lo95,icac_marginal_hi95
0.0,,,,0.0,,,
204.12408896086959,205.21602476430843,40.61226928778398,7150.430546956466,207.01249543087476,4161.6036920107235,18.32361411228854,3167.4594942046024
408.24817792173917,205.2160868756961,40.61229562826997,7150.437574788624,414.02486557700786,4161.615544751866,18.324917840350725,3167.459626699192
612.3722668826088,205.21619039466296,40.61233952890247,7150.449287835918,621.036985154056,4161.645178616734,18.328177508383405,3167.4599579377173
816.4963558434783,205.21633532115501,40.61240098940734,7150.465686088935,828.0487288786139,4161.686669784614,18.33274169304915,3167.460421671911
1020.6204448043479,205.21652165513441,40.61248000940317,7150.486769534807,1035.0599714684934,4161.740022017632,18.338611043879325,3167.4610179006218
1224.7445337652175,205.21674939653093,40.612576588401865,7150.512538156684,1242.0705876432958,4161.805240156329,18.345786396143964,3167.4617466257687
1428.868622726087,205.21701854527058,40.61269072580422,7150.542991934053,1449.0804521247333,4161.882330121755,18.3542687709704,3167.46260784627
1632.9927116869567,205.21732910125962,40.61282242090434,7150.578130842646,1656.0894396371366,4161.971298920821,18.364059375489276,3167.4636015622978
1837.1168006478263,205.2176810643885,40.61551877374796,7150.617954854483,1863.0974249078797,4162.0721546512605,18.375159603005912,3167.464727774654
2041.2408896086959,205.21807443453548,40.61904158342882,7150.662463937857,2070.1042826677826,4162.184906505943,18.38757103319843,3167.465986482336
2245.364978569565,205.21850921156752,40.62293506945413,7150.71165805737,2277.109887651523,4162.309564778852,18.40129543234312,3167.4673776856303
2449.489067530435,205.2189853953358,40.62719918812046,7150.76553717383,2484.1141145981087,4162.4461408715515,18.416334753565355,3167.46890138484
2653.613156491305,205.21950298567089,40.63183389156923,7150.824101244358,2691.1168382513783,4162.594647301087,18.432691137117505,3167.47055758088
2857.737245452174,205.22006198239825,40.63683912778865,7150.887350222306,2898.1179333602477,4162.755097707521,18.45036691068388,3167.472346273529
3061.8613344130436,205.2206623853233,40.6422148406156,7150.955284057313,3105.1172746793222,4162.9275068633515,18.469364589711535,3167.4742674619542
3265.9854233739134,205.22130419423985,40.64796096973814,7151.027902695316,3312.1147369692208,4163.111890682858,18.489686877768726,3167.4763211472023
3470.109512334783,205.22198740892608,40.6540774506979,7151.10520607849,3519.1101949970607,4163.308266232053,18.51133666692918,3167.47850732912
3674.2336012956525,205.22271202914666,40.6605642148924,7151.187194145319,3726.1035235368645,4163.516651740373,18.53431703818411,3167.4808260082127
3878.357690256522,205.2234780546497,40.66742118957811,7151.273866830489,3933.0945973700395,4163.737066612458,18.55863126188033,3167.483277184405
4082.4817792173917,205.2242854851738,40.67464829787317,7151.365224065034,4140.08329128568,4163.969531441713,18.584282798185534,3167.485860858257
4286.6058681782615,205.22513432043831,40.68224545876053,7151.461265776218,4347.069480081187,4164.214068021694,18.61127529758158,3167.4885770291344
4490.72995713913,205.2260245601513,40.690212587091196,7151.561991887582,4554.053038562537,4164.470699363079,18.639612601383213,3167.4914256976913
4694.8540461,205.2269562040045,40.69854959358767,7151.667402318937,4761.0338415448305,4164.739449707971,18.669298742284408,3167.4944068658033
4898.97813506087,205.227929251678,40.70725638484743,7151.777496986385,4968.011763852603,4165.020344545579,18.700337944932805,3167.4975205310993
5103.10222402174,205.2289437028352,40.71633286334681,7151.8922758022645,5174.986680320384,4165.313410631282,18.732734626531393,3167.5007666943234
5307.22631298261,205.22999955712646,40.725778927444686,7152.011738675232,5381.958465793039,4165.6186760012015,18.766493397466554,3167.504145357478
5511.350401943479,205.23109681418748,40.73559447138684,7152.135885510173,5588.92699512624,4165.936169993941,18.801619061963557,3168.9841280063856
5715.474490904348,205.23223547363926,40.745779385309845,7152.264716208292,5795.892143186899,4166.265923271416,18.838116618771583,3171.87782379488
5919.598579865218,205.2334155350889,40.75633355524569,7152.398230667027,6002.853784853576,4166.607967836783,18.875991261873985,3174.8786047714143
6123.722668826087,205.23463699813036,40.76725686312628,7152.53642878011,6209.811795016885,4166.962337059231,18.915248381227943,3177.986670966105
6327.846757786957,205.23589986234106,40.77854918678811,7152.679310437536,6416.766048580037,4167.329065695061,18.955893563531927,3181.2022295607444
6531.970846747827,205.2372041272861,40.790210399977184,7152.826875525587,6623.716420459122,4167.708189912512,18.99793259301959,3184.525494902333
6736.0949357086965,205.23854979251485,40.80224037235399,7152.979123926808,6830.662785583669,4168.099747318735,19.04137145228399,3185.7989819870054
6940.219024669566,205.23993685756375,40.81463896949879,7153.136055520026,7037.6050188969675,4168.503776984705,19.086216323128284,3186.2201619908865
7144.343113630435,205.24758826344907,40.82740605291687,7153.297670180347,7244.323249554569,4168.920319471913,19.132473587445883,3186.6539533366818
7348.467202591305,205.3048654976874,40.840541480044166,7153.463967779157,7449.224815031869,4169.349416863072,19.180149828129053,3187.1003594506265
7552.591291552175,205.3258211957548,40.85404510425286,7153.634948184091,7655.366481096478,4169.79111279296,19.229251830004422,3187.559383858466
7756.715380513044,205.32764016514798,40.86791677485725,7153.810611259087,7862.198618582634,4170.245452476463,19.279786580799886,3188.0310301856807
7960.839469473914,205.3295076325548,40.88215633711973,7153.990956864355,8069.025185172615,4170.712482745095,19.33176127213807,3188.515302157426
8164.963558434783,205.33142359735737,40.89676363225701,7154.175984856373,8275.846034506914,4171.192252080367,19.385183300560197,3189.0122035986287
8369.087647395652,205.33338805892095,40.9117384974463,7154.365695087901,8482.661020244977,4171.684810648147,19.407332776676995,3189.521738433871
8573.211736356523,205.3354010165947,40.927080765831896,7154.56008740799,8689.469996065658,4172.190210336479,19.40767304183928,3190.0439106873678
8777.335825317392,205.33746246971157,40.94279026653173,7154.759161661957,8896.272815667706,4172.708504795318,19.408021510284314,3190.5787244836315
8981.45991427826,205.33957241758935,40.95886682464423,7154.962917691392,9103.06933277021,4173.239749476475,19.40837818230507,3191.1261840466873
9185.584003239132,205.34173085952852,40.97531026125519,7155.171355334187,9309.859401113164,4173.784001673871,19.408743058206117,3191.686293700296
9389.7080922,205.34393779481485,40.99212039344485,7155.38447442448,9516.642874457848,4174.341320569474,19.409116138293026,3192.2590578684612
9593.832181160871,205.3461932227168,41.009297034295244,7155.602274792717,9723.419606587408,4174.911767278622,19.409497422881667,3192.844481074831
9797.95627012174,205.34849714248773,41.02683999289749,7155.8247562656325,9930.189451307257,4175.495404896335,19.40988691229667,3193.442567943342
10002.080359082609,205.35084955336472,41.033031034990294,7156.0519186661995,10136.952262445602,4176.092298546372,19.410284606864437,3194.053323197784
10206.20444804348,205.35325045456796,41.033181888008286,7156.2837618137255,10343.70789385396,4176.702515433495,19.41069050692135,3194.6767516619707
10410.328537004349,205.35569984530315,41.03333578831592,7156.520285523759,10550.456199407512,4177.32612489709,19.41110461281069,3195.3128582598306
10614.45262596522,205.38251149677222,41.03349273589827,7156.761489608146,10755.923495308209,4177.963198464418,19.41152692488265,3195.9616480154914
10818.576714926088,205.43432178331608,41.03365273074032,7157.00737387504,10960.004208967734,4178.613809910069,20.21512260223876,3199.0487164053375
11022.700803886957,205.44790438337017,41.03381577282681,7157.257938128835,11166.058881158364,4179.278035315392,19.41239616900961,3199.0899714385964
11226.824892847828,205.44907531300385,41.03398186214202,7157.513182170239,11372.77291696946,4179.955953130561,19.412843101798998,3199.131997958645
11430.948981808697,205.45026772453878,41.034150998669986,7157.773105796229,11579.48338505722,4180.647644238859,19.413298242238955,3199.1747959859476
11635.073070769566,205.45148161780915,41.034323182394544,7158.037708800084,11786.19022064756,4181.353192023816,19.41376159071583,3199.3960270188522
11839.197159730436,205.4527169926455,41.034498413299154,7158.406112751989,11992.893358971516,4182.072682440248,19.414233147621157,3200.1210268398577
12043.321248691305,205.46209681343265,41.03467669136692,7163.827004717404,12199.110128138494,4182.806204086475,19.414712913351558,3200.8587477946544
12247.445337652174,205.47550613974562,41.03485801658084,7169.33879452828,12405.064712220068,4183.553848278041,19.415200888315223,3201.6091957097537
12451.569426613045,205.48914015679986,41.03504238892347,7174.941393607456,12610.978704597133,4184.3157091268295,19.41569707292293,3202.3723765123254
12655.693515573914,205.50299883086896,41.03522980837712,7180.634711994398,12816.851449314809,4185.09188362544,19.41620146759271,3203.148296230129
12859.817604534785,205.5170821276741,41.03542027492384,7186.418658350328,13022.682291424422,4185.882471727369,19.416714072752914,3203.936960991375
13063.941693495653,205.53139001238645,41.0356137885453,7192.293139963412,13228.470576998747,4186.687576436193,19.417234888836745,3204.7383770254587
13268.065782456522,205.54592244962646,41.03581034922292,7198.258062754012,13434.21565314737,4187.507303900383,19.41776391628125,3205.5525506618737
13472.189871417393,205.5606794034646,41.03600995693791,7204.313331280031,13639.916868031909,4188.341763503477,19.41830115553676,3206.3794883310266
13676.313960378262,205.57566083742114,41.03621261167111,7210.458848742294,13845.57357088123,4189.191067963639,19.418846607057347,3207.219196564513
13880.438049339133,205.83740322402116,41.036418313403026,7216.694516990044,14034.36569790858,4190.055333439028,19.419400271302948,3208.071681994239
14084.562138300002,205.85259036442397,41.03662706211394,7223.020236526459,14239.70103895625,4190.934679632833,19.419962148740208,3208.9369513534466
14288.68622726087,205.86799832340745,41.03683885778383,7229.435906514274,14444.990664441975,4191.829229901337,19.42053223984494,3209.815011476263
14492.810316221741,205.88362706232743,41.03705370039235,7235.9414247814775,14650.233938749323,4192.739111371537,19.421110545100788,3210.7058692975083
14696.93440518261,205.8994765419919,41.03727158991894,7242.536687827004,14855.43022740323,4193.664455061479,19.42169706499366,3211.609531853663
14901.058494143479,205.91554672266176,41.03749252634254,7249.221590826612,15060.578897084826,4194.6053960011595,19.42229180001965,3212.5260062818297
15105.18258310435,205.9318375640499,41.03771650964217,7255.996027638706,15265.679315646277,4195.562073363869,19.42289475068155,3213.45529982047
15309.306672065219,205.9483490253246,41.03794353979627,7262.859890810324,15470.730852125285,4196.534630599873,19.42350591749119,3214.397419809591
15513.430761026088,205.96508106510584,41.038173616782935,7269.813071583119,15675.732876760012,4197.523215574998,19.424125300962146,3215.3523736899715
15717.554849986958,205.98203364146943,41.03840674058019,7276.855459899449,15880.684761003398,4198.527980715625,19.424752901618273,3216.320169004024
15921.678938947827,205.99920671194428,41.038642911165745,7283.986944408506,16085.585877537891,4199.549083159548,19.42538871999082,3217.300813395738
16125.803027908698,206.01660023351536,41.038882128516825,7291.207412472514,16290.435600289715,4200.58668491109,19.42603275661709,3218.2943146103153
