spend,iroas_mean,iroas_lo95,iroas_hi95,ltv_mean,iroas_marginal_mean,iroas_marginal_lo95,iroas_marginal_hi95
0.0,,,,0.0,,,
3040.6270869565215,0.7455175572525701,0.5836809256955257,0.9593318358856491,2266.840878383824,0.7511261949118707,0.567905850694363,0.9319446259698329
6081.254173913043,0.7455098143940548,0.5836807435015788,0.9593255310920057,4533.634670476984,0.7511088112735114,0.5679009556300854,0.9319329444443327
9121.881260869564,0.7454977625573288,0.5836804398550517,0.9593150233243097,6800.342070291886,0.7510653667500805,0.5677522303741257,0.9315644512648028
12162.508347826086,0.745492052022134,0.5836800147712657,0.9593003129151283,9067.053305957204,0.751004585171133,0.567751976844136,0.9315194778810907
15203.135434782607,0.7454847100972402,0.5836794682715986,0.9592814003299971,11333.70501216799,0.7509265071437375,0.5677516508771954,0.9315074302288886
18243.76252173913,0.7454757369264804,0.5836788003833842,0.9592582861674114,13600.28231020518,0.7508311846684238,0.5677512524734893,0.9314927056027917
21284.389608695652,0.7454651326856276,0.5836780111402238,0.9592309711587655,15866.7703237789,0.750718680984686,0.5691841526795478,0.932569635593687
24325.01669565217,0.7454528975823875,0.5836771005817011,0.9591994561682868,18133.154179513862,0.7505890703843315,0.5687681299428571,0.9318498775750546
27365.64378260869,0.7454390318563955,0.5836601903284245,0.9591630448801312,20399.419007434815,0.7504424379938813,0.5677125378831018,0.9304455746674023
30406.270869565215,0.7454235357791927,0.5836390628593882,0.9591195795314468,22665.549941451172,0.7502788795274219,0.5676660580135584,0.9295518431987073
33446.89795652174,0.7454064096542201,0.583615713636296,0.9590715461190563,24931.53211984194,0.7500985010116072,0.5676146914289917,0.9295163300034153
36487.52504347826,0.7453876538167991,0.5835901433157502,0.9590189468101507,27197.350685739955,0.749901418484488,0.5675584398991758,0.9294774366746656
39528.15213043478,0.7453672686341049,0.5835623526166928,0.9589617839765852,29462.99078761554,0.7496877576701442,0.567497305361901,0.9294351637783489
42568.779217391304,0.7453452545051575,0.5835323423203461,0.9589000601944111,31728.437579760383,0.7494576536310593,0.5687213645841673,0.9300609568428788
45609.40630434782,0.7453102732862966,0.583500113270159,0.9588337782433557,33993.15907711922,0.7492112504004466,0.5673603958553701,0.9269881573802206
48650.03339130434,0.7452946624913622,0.583465666371744,0.9587629411062849,36258.61021656568,0.7489487005966512,0.5672846256004922,0.9260385452062332
51690.66047826086,0.7452694429081201,0.5834290025928072,0.958687551968606,38523.46973818626,0.748670165021864,0.5690597850536854,0.9265269630252728
54731.28756521738,0.7452195969387821,0.5833901229630784,0.9586076142176402,40786.828059291875,0.7483758122474761,0.5690270285148298,0.9259383948998847
57771.91465217391,0.7451514423274979,0.583349028574235,0.9585016550417959,43048.8255290885,0.7480658181883012,0.5791611366495726,0.934021280098472
60812.54173913043,0.7451233685867639,0.5833057205798193,0.9583869557340108,45312.84595298405,0.7477403656679447,0.5791590479714079,0.932294069541916
63853.16882608695,0.7449957221514782,0.5832615797096671,0.9576238823494548,47570.3376212509,0.7473996439775736,0.5791568521922636,0.9321563964354649
66893.79591304348,0.7449514418486411,0.5832161203573232,0.9560984273407968,49832.62971615047,0.7470438484302886,0.5801736824918908,0.9324943202579892
69934.423,0.7449226393700068,0.5831685559141517,0.9545084116782894,52095.73496397851,0.7466731799131554,0.5801332305099303,0.9312064439389758
72975.05008695651,0.7449016858688362,0.5831188876449273,0.9528546634814904,54359.23783613667,0.7462878444390554,0.5800369280424587,0.9311414416777595
76015.67717391303,0.7448676643905887,0.5830671168699545,0.9511240896550992,56621.619913601586,0.7458880527001992,0.5791469981007751,0.9290856337777367
79056.30426086955,0.7448208262551499,0.5830132449649769,0.9493137738198469,58882.78186025939,0.7454740196252155,0.5800011135726049,0.9285784222898155
82096.93134782607,0.7447308131573618,0.5829329782898623,0.9474412527009065,61140.114440390615,0.7450459639415451,0.5791414284957854,0.9261853286982191
85137.55843478261,0.7447171735174554,0.5828290930530015,0.9455074718603864,63403.401877728495,0.7446041077447365,0.5798289729004367,0.9253755314789895
88178.18552173913,0.7447149627538838,0.5827214781413219,0.9438265040358927,65667.614146527,0.744148676076126,0.5791354305394893,0.9209262317789211
91218.81260869565,0.7447126744363647,0.5826101386590484,0.943045963233014,67931.80589673133,0.7436798965103071,0.5789830688800262,0.9181704950731753
94259.43969565217,0.7447103085666222,0.5824950798833205,0.942240635005782,70195.97642106604,0.7431979987535478,0.5787849427151031,0.91677864817831
97300.06678260869,0.7445788647813687,0.5823763072635629,0.9414106805488599,72447.57326814614,0.7427032142542573,0.5784442891959127,0.9144466383386565
100340.6938695652,0.7445761000417016,0.5822538264208352,0.9413135421511541,74711.28251687915,0.7421957758265068,0.5787043127481883,0.9127889157257822
103381.32095652173,0.7445732502589107,0.5821276431471615,0.9412647480981393,76974.96616065703,0.7416759172873186,0.5781521945186547,0.910058913946699
106421.94804347825,0.7445703154353455,0.5819977634048399,0.9412147009177217,79238.62342397653,0.7411438731085187,0.5785702060557583,0.9100454161734728
109462.57513043477,0.7443111204561272,0.5818641933257341,0.9396808059950786,81474.2119433469,0.7405998780836416,0.5776984823264435,0.9048470836560263
112503.2022173913,0.7442465499682944,0.581726939210546,0.9378491792075153,83730.12011067885,0.7400441670103663,0.5773837809412523,0.9026972078441879
115543.82930434782,0.7439988660666714,0.5815860075280656,0.936057067298805,85964.47798343582,0.7394769743887384,0.5772193596576844,0.899678196124011
118584.45639130434,0.7438733042950932,0.5814414049144063,0.9350916400725275,88211.81141383694,0.7388985341355191,0.5772087068959504,0.8988231600296466
121625.08347826086,0.7437141957429562,0.5813902813351559,0.934245543609414,90454.30114120469,0.7383090793146403,0.5786105830655597,0.898743672076538
124665.71056521738,0.7435511574527549,0.5813786615708981,0.9335805844053834,92695.33338543752,0.7377088418838685,0.5764532185435165,0.8959234131336551
127706.3376521739,0.7432841259308456,0.5812240967470663,0.9329005809788081,94922.09355762551,0.7370980524575449,0.5760941796406609,0.8952967819745581
130746.96473913042,0.7431485326819314,0.5808714879989376,0.9315880493633981,97164.41499850099,0.7364769400853134,0.5782987425804542,0.8962007478294076
133787.59182608695,0.7428514248614188,0.580642264575862,0.9314768191898825,99384.30321678659,0.7358457320465659,0.5775321263716844,0.8949607591981064
136828.21891304347,0.7427519205131954,0.5804666737526161,0.9308929861511331,101629.42237806297,0.735204653660308,0.5771703536627832,0.8936946285156147
139868.846,0.7427016442837853,0.5802942588282983,0.9302075790956472,103880.82190827554,0.7345539281101833,0.5776906000830788,0.8925892836050586
142909.4730869565,0.7425948719844826,0.5801201810014716,0.9295050146748559,106123.84187237834,0.7338937762841117,0.578625710126051,0.8913074111904642
145950.10017391303,0.742386780527614,0.579983868489898,0.928433250895778,108351.42498579406,0.7332244166282336,0.5785247687169832,0.8909971169355231
148990.72726086955,0.7420669296632649,0.5799584311645005,0.9280449536476342,110561.09152677037,0.7325460650146409,0.5816365802990653,0.8935842398023865
152031.35434782607,0.7418539529423909,0.5799330389020447,0.9272003082680235,112785.0611941201,0.7318589346223537,0.5811467025504609,0.8918900619385184
155071.9814347826,0.7417542661468248,0.5799071364164327,0.9251581219773448,115025.30378909121,0.731163235831073,0.5807858622926894,0.8907869440359804
158112.6085217391,0.7416260007334958,0.5798807238723087,0.9238321514944083,117260.42152351823,0.7304591761270919,0.5807556541326058,0.8898231555121541
161153.23560869563,0.7414755917533722,0.5798538014375316,0.9217619926471304,119491.19073592822,0.729746960020853,0.5805454549635591,0.8895231588845682
164193.86269565215,0.741347494250505,0.579756790436202,0.9186731588341295,121724.70868073317,0.729026788975597,0.5775909817633895,0.8864048715005488
167234.48978260867,0.741192390289549,0.5797008093766453,0.91827791204017,123952.93122082486,0.7282988613464564,0.5737281437862158,0.8854070253182265
170275.11686956522,0.741023004744917,0.5795024772267036,0.9169681252690253,126177.77873597713,0.7275633723294509,0.5793331107175987,0.8911691238439268
173315.74395652174,0.7408958349343933,0.5792461296683835,0.9157299652524353,128408.91282594271,0.7268205139199191,0.5790064945100291,0.8911522687664473
176356.37104347826,0.7405057626029956,0.5791192810048722,0.9146892466682641,130592.9090294477,0.7260704748795684,0.5790003378084165,0.8911351158054508
179396.99813043477,0.7400498295490872,0.5791127922226615,0.9128131120740202,132762.71788804617,0.7253134407118621,0.5786774272625514,0.8907771470586532
182437.6252173913,0.7397619138792002,0.5791061959142928,0.9127186850128302,134960.4067943936,0.7245495936450571,0.5772345629081883,0.8892269888830562
185478.2523043478,0.7397225784007074,0.5790994922483205,0.9126709909564917,137202.4510318291,0.7237791126223707,0.5671489290686154,0.8804299000203422
188518.87939130433,0.7396586182885893,0.5790926813958011,0.9102694709501669,139439.61385188537,0.7230021732987355,0.5656781617823938,0.8801256616251862
191559.50647826085,0.7394612253764643,0.5790857635302862,0.9095752863373994,141650.8273929255,0.7222189480437701,0.5648996602154455,0.8811143540282522
194600.13356521737,0.7393509713316087,0.5784788446862364,0.9091868963623647,143877.79777270425,0.7214296059503382,0.5669203383699575,0.8838830799218798
197640.7606521739,0.7391183174047842,0.5777598602069166,0.9064758387835368,146079.90646383644,0.720634312848295,0.566860971541832,0.884294680549317
200681.3877391304,0.7386904772225149,0.5775593109900351,0.9034729806678686,148241.43007869477,0.7198332313230302,0.5643823626803695,0.8818007710799698
203722.01482608693,0.7384698374726146,0.5773595936281204,0.9022954393012839,150442.563178214,0.7190265207382407,0.5567571971781149,0.8758650240957913
206762.64191304345,0.738010104911987,0.5771570430946523,0.9022546571896304,152592.91905012482,0.7182143372627439,0.5559939796368383,0.8760350041959484
209803.26899999997,0.7378480382980794,0.5769516667808233,0.9022132960732778,154802.93046017422,0.7173968339007352,0.5549929043841679,0.8751820966970527
212843.8960869565,0.737626140897002,0.5767434721710575,0.9021661031399978,156999.2216841042,0.7165741605252766,0.5527999181314946,0.8747780364504862
215884.523173913,0.7373626078385083,0.5765324668423348,0.8990348468641387,159185.17499948936,0.7157464639146256,0.5506958958676158,0.8745931825790692
218925.15026086953,0.7369682589346866,0.5763308795388395,0.8983010491795362,161340.8868247677,0.7149138877910526,0.5548560597519447,0.8795658223383782
221965.77734782608,0.7368089879336045,0.5761748714926898,0.8976301805809058,163546.37976354753,0.7140765728618748,0.5479428743502872,0.8742453111716166
225006.4044347826,0.7365020204903784,0.5760168156172653,0.8958893092203872,165717.6714894926,0.7132346568625708,0.5516499857514852,0.8791942057141
228047.03152173912,0.7362323337000096,0.5754249021957006,0.8948319091568698,167895.59821060966,0.7123882746012691,0.5527297838255194,0.882787032954063
231087.65860869564,0.7359562346989205,0.574573202186024,0.8936320250209553,170070.40311504522,0.711537558005004,0.5501477216571935,0.8814705141802364
234128.28569565216,0.735637228001253,0.5737330208522514,0.8928451626089945,172233.48308583495,0.7106826361669337,0.5466204724483106,0.8812616906802688
237168.91278260868,0.7354699606707091,0.5728949296897061,0.8926102328956805,174430.61095654004,0.7098236353946649,0.5345083235074668,0.870925002831342
240209.5398695652,0.7352057374284582,0.5725231512388993,0.8916490836238002,176603.4318971543,0.7089606792593424,0.5395197411209942,0.8785036031388387
243250.16695652172,0.7351759068817834,0.5722339476222382,0.8914918138007695,178831.66209140606,0.7080938886453091,0.5373526889593236,0.8784647580848954
246290.79404347824,0.7349621085653673,0.5719728115351798,0.8913112017958146,181014.40131043337,0.7072233818003106,0.5321450064744404,0.8756667578270836
249331.42113043476,0.7346929927207833,0.5718800155345979,0.890045886749025,183182.04796964503,0.7063492743859187,0.5359247181502411,0.8801776882120222
252372.04821739128,0.7343688052508726,0.5716017577446167,0.8894006710050623,185334.15952812124,0.7054716795281135,0.5322710440533349,0.8799529293065333
255412.6753043478,0.7339725584845146,0.5710254430615167,0.8893508347257504,187465.89476250677,0.7045907078679782,0.5222529891096563,0.873303581673369
258453.3023913043,0.7336337554614023,0.5707055271552656,0.888961496540192,189610.066844734,0.7037064676121733,0.5160066286980118,0.8688286237880973
261493.92947826083,0.7333539486679728,0.5703822779957599,0.8882090522742373,191767.60573558699,0.702819064583374,0.5336120688848638,0.8876963112431611
264534.5565652174,0.7329982432721215,0.570064223874969,0.8874444338920096,193903.365247074,0.7019286022702832,0.5308890181382715,0.8872811032247867
267575.1836521739,0.7327694491672221,0.569750806317498,0.8866744135078851,196070.91993562176,0.7010351818774291,0.5163985167244611,0.875959381993205
270615.8107391304,0.7322279566491161,0.569434237771084,0.8864480517718774,198152.46213445743,0.7001389023743402,0.5158536979321795,0.8757451539300334
273656.43782608694,0.7319971003122172,0.5691709703021035,0.8862502789185911,200315.71897046623,0.699239860544389,0.5156939285262858,0.8780495767069709
276697.06491304346,0.7311434736287197,0.5691335510391717,0.8860028545019923,202305.2531833939,0.6983381510329426,0.5102262183577153,0.874240288573283
279737.692,0.7308418446366115,0.5690957337802428,0.8855268287778707,204444.01083566828,0.697433866394962,0.5017566011091503,0.8706564132036121
282778.3190869565,0.7306539064333386,0.5690575190090612,0.8849466375295937,206613.08349553787,0.6965270971418824,0.5151759228680852,0.8865590659360407
285818.946173913,0.7303906460263845,0.5690239392307217,0.8849421780792018,208759.48474254474,0.6956179317878344,0.5057460770745159,0.8785045465509214
288859.57326086954,0.7300038156083554,0.5689928488290409,0.88421120436169,210868.59065543604,0.6947064568951058,0.5036682118316165,0.8793007063464415
291900.20034782606,0.7295279196946863,0.5689614335741673,0.8838813836209297,212949.34591821168,0.6937927571188264,0.5010825249352102,0.878323256133811
294940.8274347826,0.7291177529023767,0.5689296935961675,0.8832001538503841,215046.5933384163,0.6928769152508932,0.4977646089295291,0.877730065304192
297981.4545217391,0.7288635672405501,0.5688976290264249,0.8822438952256103,217187.8259142425,0.6919590122630159,0.49214744821973966,0.8763420985863135
301022.0816086956,0.7285024505378483,0.56848312488839,0.8815541097231486,219295.3241179389,0.6910391273490295,0.4985688555534189,0.8860501810580104
304062.70869565214,0.7282461202817834,0.5678114384572073,0.881265413796073,221432.48792997876,0.6901173379663056,0.5042595259091804,0.8928007357110843
307103.33578260866,0.7277012027195725,0.5677804895797968,0.8811109697675944,223479.46680819703,0.6891937198763192,0.5010371556908275,0.8922959063133078
