spend,icac_mean,icac_lo95,icac_hi95,ltv_mean,icac_marginal_mean,icac_marginal_lo95,icac_marginal_hi95
0.0,,,,0.0,,,
228.4472049826087,63.86580516841735,14.604267618635326,1614.0169525613853,744.4422802638337,360.0121097872898,8.480294591260446,829.4828320065408
456.8944099652174,63.86591174138994,14.60439216767236,1614.019495735922,1488.882076535943,360.0168460203613,8.480673573767145,829.4850256521872
685.3416149478261,63.86608936279555,14.604599748455009,1614.023734227348,2233.3169048698996,360.0286884342953,8.481621093549087,829.4905097880142
913.7888199304348,63.866338032309166,14.604890359564473,1614.0296678363063,2977.744281409959,360.0452712338474,8.482947739811392,829.498187618796
1142.2360249130434,63.86665774947731,14.605263999014412,1614.0372962835886,3722.161722436305,360.0665978428934,8.484653631134538,829.5080591851256
1370.6832298956522,63.86704851371644,14.60572066425116,1614.0466192104482,4466.566744410405,360.0926726690552,8.486738919997034,829.5201245392284
1599.130434878261,63.86751032431417,14.606260352153651,1614.057636178528,5210.956864020235,360.1235011078076,8.489203792789487,829.5343837449085
1827.5776398608696,63.868043180427094,14.60688305903356,1614.0703466700031,5955.32959822573,360.1590895475367,8.492048469831,829.5508368775783
2056.024844843478,63.86864708108354,14.607588780635371,1614.0847500876073,6699.682464303855,360.19944537553096,8.495273205388877,829.5694840242996
2284.4720498260867,63.86932202518132,14.608377512136462,1614.1008457546684,7444.012979894058,360.2445769848993,8.498878287701466,829.5903252836658
2512.9192548086958,63.87006801148916,14.609249248147265,1614.1186329153409,8188.31866304339,360.2944937824515,8.502864039003814,829.6133607659141
2741.3664597913044,63.87088503864574,14.61020398271134,1614.1381107347893,8932.597032251837,360.34920619755184,8.507230815556666,829.6385905928769
2969.813664773913,63.87177310516046,14.611241709305588,1614.1592782990956,9676.845606517454,360.40872569190503,8.511979007677894,829.6660148980293
3198.260869756522,63.872732209413115,14.612362420840382,1614.1821346156687,10421.061905381583,360.47306477037773,8.517109039777853,829.6956338264105
3426.7080747391306,63.87376234965397,14.613566109659667,1614.206678613282,11165.243448974015,360.5422369927871,8.522621370397163,829.7274475346692
3655.155279721739,63.87486352400355,14.614852767541318,1614.232909142273,11909.387758058174,360.616256986731,8.528516492247341,829.761456191089
3883.6024847043477,63.876035730453125,14.616222385697139,1614.260824974817,12653.49235407615,360.6951404614094,8.53479493225543,829.7976599755559
4112.049689686956,63.877278966864154,14.617674954773241,1614.2904248050186,13397.554759193874,360.7789042225333,8.54145725161076,829.8360590795141
4340.496894669565,63.8785932309687,14.619210464850193,1614.3217072492173,14141.572496346116,360.8675661883084,8.548504045815148,829.8766537061083
4568.9440996521735,63.87997852036947,14.620828905443263,1614.3546708462036,14885.543089281477,360.9611454064789,8.555935944735962,829.9194440700477
4797.3913046347825,63.88143483253934,14.622530265502691,1614.389314057456,15629.464062607509,361.05966207250896,8.563753612662907,829.9644303976457
5025.8385096173915,63.88296216482231,14.624314533413981,1614.4256352674627,16373.332941835404,361.1631375488823,8.57195774836697,830.0116129268556
5254.2857146,63.884560514432394,14.626181696998124,1614.4636327839103,17117.147253425217,361.2715943856016,8.580549085162806,830.0609919072016
5482.732919582609,63.886229878454415,14.628131743511956,1614.5033048380656,17860.904524830512,361.385056341836,8.58952839097476,830.1125675999137
5711.180124565218,63.88797025384385,14.630164659648464,1614.5446495849922,18604.602284543245,361.5035484088111,8.59889646840515,830.1663402777831
5939.627329547826,63.88978163742668,14.632280431537055,1614.5876651039084,19348.23806213856,361.6270968339516,8.608654154806072,830.2223102251572
6168.074534530435,63.89166402589966,14.634479044743937,1614.6323493985592,20091.809388319503,361.75572914629174,8.61880232235407,830.2804777381085
6396.521739513044,63.893617415830185,14.636379335308083,1614.678700397438,20835.313794961694,361.88947418320794,8.629341878128603,830.340843124353
6624.968944495652,63.895641803656304,14.636838141368585,1614.7267159542748,21578.74881515799,362.028362118497,8.640273764192564,830.4034067030929
6853.416149478261,63.89773718568689,14.637313035086416,1614.7763938483022,22322.11198326302,362.17242449186574,8.651598957676871,830.468168805277
7081.863354460869,63.89990355810138,14.637804015345631,1614.8277317846635,23065.4008349378,362.3216942398044,8.663318470867509,830.5351297734471
7310.310559443478,63.9021409169502,14.638311080992631,1614.8807273948285,23808.612907194045,362.47620572797115,8.675433351296386,830.6042899617581
7538.757764426087,63.904449258154585,14.638834230836284,1614.9353782369449,24551.745738438687,362.6359947850517,8.687944681834464,830.6756497360257
7767.204969408695,63.90682857750646,14.63937346364789,1614.9916817962896,25294.796868518228,362.80109873820163,8.70085358078886,830.7492094736822
7995.6521743913045,63.9092788706686,14.639928778161222,1615.0496354856596,26037.76383876303,362.9715564500966,8.71416120200323,830.8249695637995
8224.099379373913,63.91180013317492,14.640500173072562,1615.1092366458513,26780.644192031392,363.14740835758505,8.727868734959745,830.9029304070901
8452.546584356522,63.9147366743111,14.641087647040681,1615.1704825460586,27523.287016001832,363.32869651211684,8.741977404886585,830.9830924159261
8680.99378933913,63.91839280020698,14.641691198686939,1615.2333703843576,28265.543102610056,363.5154646218659,8.756488472866813,831.0654560142517
8909.44099432174,63.922146333183306,14.642310826595265,1615.2978972881608,29007.67011007523,363.70775809571177,8.77140323595132,831.1500216377378
9137.888199304347,63.92599726617061,14.642946529312189,1615.3640603147269,29749.664673583204,363.905624089077,8.786723027274668,831.2367897336619
9366.335404286956,63.92994559191648,14.64359830534689,1615.431856451611,30491.523430802954,364.10911155168213,8.802449216174148,831.3257607609161
9594.782609269565,63.93399130298556,14.64465276627364,1615.5012826171685,31233.243021948925,364.31827127733783,8.818583208312651,831.6234216635963
9823.229814252174,63.93813439175963,14.648999421682914,1615.6359228833858,31974.82008984314,364.5331559557617,8.835126445803727,832.7016546800284
10051.677019234783,63.94237485043769,14.653447803505946,1615.8420724182379,32716.251279977347,364.7538202265474,8.852080407340647,833.8062244432352
10280.124224217392,63.94671267103589,14.657997873675507,1616.0529058113484,33457.533240575,364.98032073535546,8.869446608328902,834.9371989275336
10508.5714292,63.951147845387695,14.66264959326687,1616.2684193788018,34198.66262265309,365.2127161923506,8.887226601021235,836.0946477321926
10737.018634182608,63.955680365144,14.667402922498969,1616.488609362768,34939.636080083874,365.451067433026,8.905421974656596,837.2786420856737
10965.465839165217,63.960310221772986,14.672257820735624,1616.7134719320507,35680.450269656576,365.6954374814665,8.924034355602464,838.4892548500516
11193.913044147826,63.96503740656044,14.677214246486784,1616.94300318267,36421.101851138796,365.94589161613106,8.943065407499292,839.7265605254333
11422.360249130435,63.96986191060952,14.682272157409772,1617.1771991384346,37161.58748733803,366.2024974382543,8.962516831410024,840.99063525463
11650.807454113043,63.974783724841046,14.687431510310624,1617.4160557515393,37901.90384416285,366.46532494295116,10.02908321945064,842.6036267592424
11879.254659095652,63.979802839993525,14.690000120111412,1617.6595689031599,38642.04759068407,366.73444659312764,10.032630916735213,843.5994046871297
12107.70186407826,63.98491924662317,14.691044188254311,1617.9077344040613,39382.01539919573,367.0099373963223,9.023410910409986,842.6080762956117
12336.14906906087,63.99013293510383,14.692108112749978,1618.1605479952173,40121.80394527611,367.29187498449835,9.044561586846966,842.6103652460498
12564.596274043479,63.99544389562742,14.69319189186493,1618.4180053484295,40861.40990784826,367.5803396969854,9.066141707387368,842.6126969846949
12793.043479026088,64.0297996938146,14.694295523833487,1618.6801020669639,41581.99892678825,367.8754146666699,9.088153200939448,842.6150715121205
13021.490684008695,64.09228936320545,14.695419006857785,1618.9468336861896,42283.271307301955,368.1771859094928,9.110598034968682,843.1679397151704
13249.937888991304,64.09662479704954,14.696562339107754,1619.2181956742259,43022.171541012984,368.48574241739004,9.133478215673877,849.8617836919066
13478.385093973913,64.10103547743114,14.697725518721127,1619.4716662348167,43760.92049114681,368.80117625491806,10.059420626069365,853.9996302619936
