date,mean,lo95,hi95
2024-11-04,1.6889798926896151,0.6567423658829256,2.6457090679905817
2024-11-25,1.9064412483416844,1.3710118917212042,2.647060963505873
2024-12-02,1.7033399778296037,0.691088751820027,2.649093614332382
2024-12-09,1.868363364732808,0.8942530610617407,2.7031085235714625
2024-12-16,2.017378955187441,1.1331761359551584,2.751833526017829
2024-12-23,2.2623696389448438,1.5912570289175243,2.850502360441714
2024-12-30,2.101051194359437,1.4362172925610002,2.75088683394809
2025-01-06,2.3550032919647084,1.8290327884903694,2.878267743145888
2025-01-13,2.1241742663262655,1.560457520606495,2.7494847653262604
2025-01-20,1.9326587173515197,1.1740697403209661,2.687800686297937
2025-01-27,2.0788428127303975,1.3503556977057045,2.7522586327302556
2025-02-03,2.1276586841162435,1.460947695412875,2.75481188611611
2025-02-10,2.043334310590314,1.3491205935534958,2.6971889547294894
2025-02-17,1.9951080022815657,1.2706439748966745,2.659446191071821
2025-02-24,2.0646301664358275,1.3865407932775096,2.6785070219914897
2025-03-03,2.2529625583249113,1.704537309837734,2.7782264667624417
2025-03-10,2.172913621350399,1.6464674751515436,2.7090364055421774
2025-03-17,2.2375465373745005,1.735259359377238,2.7530435641148476
2025-03-24,2.076647369286303,1.5253808913384919,2.660089521238337
2025-03-31,2.335334553147223,1.8429226483259455,2.8213760318438843
2025-04-07,2.3230596379397186,1.8417856077473151,2.7943399452213886
2025-04-14,2.119951371913109,1.6060728541136493,2.6780562254036093
2025-04-21,2.0350512226633666,1.4581738726638007,2.646127799637794
2025-04-28,1.9978368350821152,1.3756805470406839,2.623393567065793
2025-05-05,2.3479162550356043,1.840473525006619,2.8347278189343705
2025-05-12,2.5916977791259246,2.067381871134889,3.1894719944407925
2025-05-19,2.347271339069896,1.852834028816074,2.8413214474052406
2025-05-26,1.9524941569377152,1.3796317428815945,2.6078009657485848
2025-06-02,2.5439663304698334,2.030898614383384,3.0397600401475713
2025-06-09,2.5011060016887625,1.9808513139881592,3.082065355630268
2025-06-16,2.061165889872101,1.5401866385712097,2.649002517288921
2025-06-23,2.552902730047021,2.037003346617847,3.0846293055546683
2025-06-30,2.498533510423891,1.969605629278475,3.116294197261158
2025-07-07,2.42027770256795,1.8961753133950265,3.0103396639994275
2025-07-14,2.564476735734884,2.0038041977994543,3.435382633947986
2025-07-21,2.272492732238687,1.7726615421169785,2.8152196817862007
2025-07-28,2.125676621302156,1.5972284148373495,2.740961596597134
2025-08-04,2.918275448437579,2.2076605404234018,3.936541025129664
2025-08-11,2.614709938995428,2.0191912273840416,3.6030169450959173
2025-08-18,1.8289688232049912,1.0780625980951564,2.6273601082431552
2025-08-25,1.9945629895041874,1.2168621776700264,2.682910092336527
2025-09-01,2.0739892476553643,1.3629366881888216,2.695848238738951
2025-09-08,2.20160244737871,1.6055847308380673,2.7583396556943316
2025-09-15,2.187109458383684,1.6376241046908826,2.732332486130123
2025-09-22,2.209352771550691,1.6897351410323649,2.745286325339608
2025-09-29,2.136345101404708,1.604257666763982,2.693454440598026
2025-10-06,2.1968806387264386,1.6819559445686136,2.729844872342105
2025-10-13,2.248258477531461,1.7475067650825502,2.75839827034333
2025-10-20,2.349042177021116,1.8609448786421243,2.819879969022963
2025-10-27,2.255739227325269,1.7682843566586,2.761117783498301
2025-11-03,2.2458080482154448,1.7526501601470577,2.763353608658335
2025-11-10,2.2064925561720323,1.7022727450790092,2.749500140915284
2025-11-17,2.2702638325068065,1.773450878386811,2.7823060096677383
2025-11-24,2.222700098935719,1.7216383096185848,2.755661706208801
2025-12-01,2.199836421799353,1.6879240653726297,2.751214829012026
2025-12-08,2.2174436770023145,1.7068563603646114,2.7587837189644513
2025-12-15,2.20036219287906,1.6862859401243173,2.749943037136282
2025-12-22,2.2314822787693025,1.725666985697291,2.765221275474197
2025-12-29,2.2505035553628185,1.7503271198156465,2.7747766214767235
2026-01-05,2.2296574667570943,1.725325184470441,2.7636693764601743
2026-01-12,2.1218933595154783,1.5862414732457593,2.708580697002877
2026-01-19,2.151506175297709,1.6092921938405633,2.720706031040176
2026-01-26,2.1739917582305894,1.641901975403716,2.726339794980017
2026-02-02,2.176205081454714,1.6488663001750632,2.7226517057393735
2026-02-09,2.2008238506885673,1.6825288884823886,2.7379705488598027
2026-02-16,2.2169583625156517,1.7098257354432451,2.7500816296786557
2026-02-23,2.1479620940725717,1.6223940025673915,2.6978684814323013
2026-03-02,2.168115582337884,1.6456298414412391,2.71324224464326
2026-03-09,2.1569707286776727,1.6301388772675927,2.7023624969266815
2026-03-16,2.19242358537121,1.6780737071064296,2.7227986545287792
2026-03-23,2.1904831810840237,1.6818321436138586,2.716183644702187
2026-03-30,2.1922592276128143,1.6842613300144542,2.717059736544924
