date,mean,lo95,hi95
2024-09-09,0.6016016557367097,0.29358311226671396,0.8498382519299759
2024-09-16,0.5999532666095322,0.2937223142322364,0.8440656666549451
2024-09-23,0.6491211723282166,0.3826685292252028,0.8536579302831383
2024-09-30,0.7009357983213631,0.49274477701278285,0.8761577664336645
2024-10-07,0.7082974821351458,0.5217000733675132,0.8743858707446148
2024-10-14,0.6971398990292101,0.5132641128616537,0.8650644216007166
2024-10-21,0.7014517341949936,0.5284727402444812,0.8660805981966216
2024-10-28,0.7429432497110054,0.5856743964087613,0.8985090051430719
2024-11-04,0.7375376092116533,0.5824316065805032,0.8903918741816373
2024-11-11,0.7399786860235021,0.5857600961352892,0.8934049631087355
2024-11-18,0.729876594227508,0.5752628992646008,0.8845685584065399
2024-11-25,0.7369685948284075,0.5824769309822613,0.8912354932791507
2024-12-02,0.7343261978098026,0.5786935111582298,0.8887289270132631
2024-12-09,0.7655814604632032,0.6056733493433204,0.927807943833348
2024-12-16,0.7589745635683378,0.5992813356961447,0.9223065747614377
2024-12-23,0.7076612220620653,0.5458621540036973,0.8697767154206753
2024-12-30,0.785385924396368,0.6156977256326019,0.9566002527442032
2025-01-06,0.7411772775048368,0.5839739637299647,0.9040035717424288
2025-01-13,0.6798363877023078,0.5005734926764104,0.8577500279439123
2025-01-20,0.7381012565970051,0.5740463397998967,0.8956163173277504
2025-01-27,0.7241782332720639,0.5614566573353911,0.882327073172653
2025-02-03,0.7133390101173381,0.5483943323460561,0.8749839595449824
2025-02-10,0.7108376324588112,0.5450432212351337,0.8728924016557968
2025-02-17,0.7267490957761827,0.5643133850305178,0.8838557255795739
2025-02-24,0.706066307388283,0.5416526942912608,0.8677704411402565
2025-03-03,0.7062393907356173,0.5420124123600577,0.8677921908709912
2025-03-10,0.7238166830701787,0.5624838416846145,0.8791665132354025
2025-03-17,0.7730288800766527,0.6097768234631107,0.9320011180693111
2025-03-24,0.7197506849256069,0.5651137626618968,0.8740330110283536
2025-03-31,0.7552721518586216,0.5972244433031095,0.9101336257161317
2025-04-07,0.692438094538983,0.5300150693054028,0.857903465989652
2025-04-14,0.727876140980121,0.5677531252308904,0.8832411641094416
2025-04-21,0.7085090307708395,0.5468291676237773,0.868866730690064
2025-04-28,0.7259787865502665,0.56780557385004,0.8805161781818978
2025-05-05,0.7155251711052554,0.5558893314759538,0.8722279706437432
2025-05-12,0.8150203632266714,0.632031367518025,1.0107415133875715
2025-05-19,0.728905478094471,0.5741453144244578,0.8834639279789693
2025-05-26,0.7136426825649004,0.555962933471818,0.8727691671359296
2025-06-02,0.7066877129183713,0.545359093858553,0.8694206483782941
2025-06-09,0.6907344731115793,0.5200990609981638,0.8587004815887758
2025-06-16,0.7209201116583015,0.5602812613838767,0.8779773883709144
2025-06-23,0.725566407128844,0.5691349259698567,0.879717003803011
2025-06-30,0.6938596263821004,0.5291746841232824,0.8597708697168789
2025-07-07,0.711806743008905,0.5506394266716061,0.8696505625481573
2025-07-14,0.6749425956096532,0.49812738029591747,0.8477038310064998
2025-07-21,0.6895682887728072,0.5149528745299093,0.8585938756290714
2025-07-28,0.6779334197126686,0.49561092055805206,0.8522143676348852
2025-08-04,0.7086532599043613,0.5323854424209816,0.8722749733113916
2025-08-11,0.695509446792859,0.5188590427543431,0.8614941400207485
2025-08-18,0.7593870042381369,0.5936200469849584,0.9229386704354742
2025-08-25,0.6762733321877425,0.50438844412644,0.8442774025342356
2025-09-01,0.7049854191088247,0.5313433450915589,0.86737913517051
2025-09-08,0.7368097381340404,0.5731533149285137,0.8935045473406811
2025-09-15,0.7216196384926645,0.5611392595793835,0.876520942603857
2025-09-22,0.7071581777590578,0.5459602759983609,0.8656802483294014
2025-09-29,0.7020418569821982,0.5396684547206644,0.8630188129080303
2025-10-06,0.7074811789379578,0.5455637821845509,0.8666906728579218
2025-10-13,0.697162998237734,0.5305763322875936,0.8610148766247878
2025-10-20,0.6995300793577455,0.5315965167310898,0.8630585518849272
2025-10-27,0.7180582753359349,0.5545745840227694,0.8764756615657935
2025-11-03,0.6997500204483903,0.5343953404530147,0.8615475239138266
2025-11-10,0.7073492012106541,0.5426546336136442,0.8679698714840806
2025-11-17,0.7043077608595755,0.5392881667815095,0.865600293376573
2025-11-24,0.7266915173902649,0.564504654518477,0.8826112245934937
2025-12-01,0.7228803871566806,0.5626116499337734,0.8777218686197267
2025-12-08,0.7174762352600078,0.5579100052294992,0.8738623148767434
2025-12-15,0.7069776646388354,0.5471053510957404,0.8644136654225403
2025-12-22,0.7164217302439237,0.5573499685821283,0.8726849727122268
2025-12-29,0.7266453063302654,0.5694819856943065,0.8807367614903046
2026-01-05,0.7171237053432493,0.5594240428754073,0.8727965952630823
2026-01-12,0.7558757323075709,0.5985138438653618,0.9110929349248866
2026-01-19,0.7198983973902523,0.5669622969959077,0.8733238924644008
2026-01-26,0.7054642721247384,0.5479909724754389,0.8638014360753039
2026-02-02,0.6952727158654374,0.5312055880651156,0.8584947158271549
2026-02-09,0.7010843388100438,0.5350974321805687,0.8634593540743437
2026-02-16,0.7111729524141432,0.549252703076383,0.8697541948750712
2026-02-23,0.6723771664447296,0.49453870327406746,0.8461593441020464
2026-03-02,0.6730974674014902,0.48819555442205936,0.8507351361949641
2026-03-09,0.6675699888254416,0.47080448257933943,0.847329212206112
2026-03-16,0.6794257395624211,0.47798037236238267,0.854500545076945
2026-03-23,0.7151136455545433,0.5289116703812713,0.8802091805386807
2026-03-30,0.6879458777038047,0.5009580609068413,0.8568841328192066
