spend,iroas_mean,iroas_lo95,iroas_hi95,ltv_mean,iroas_marginal_mean,iroas_marginal_lo95,iroas_marginal_hi95
0.0,,,,0.0,,,
664.315652173913,0.43717996752192684,0.016312642492717466,2.066908187354913,290.42549524169897,0.6049902053205424,0.00013076525656616737,1.7430113497757038
1328.631304347826,0.43717962696428825,0.016312511111222196,2.0668951382609895,580.8505380078584,0.6049809540468201,0.00013076457796088196,1.7429678657837109
1992.9469565217391,0.4371790593705,0.01631229214783366,2.0668733902118124,871.2746758274748,0.6049578333791308,0.00013076288146527656,1.7428591612276443
2657.262608695652,0.4371782647439758,0.0163119856112065,2.066842943868299,1161.6974562386156,0.6049254854581877,0.00013076050642073196,1.7427069900348542
3321.578260869565,0.4371772430895032,0.01631159151345599,2.066803800155713,1452.118426792983,0.6048839312000697,0.00013075745287654807,1.7425113673871655
3985.8939130434783,0.4371759944132152,0.01631110987015685,2.0667559602635457,1742.537135060364,0.6048331973582125,0.00013075372089610003,1.7422723127985522
4650.209565217391,0.43717065710719283,0.016310540700341773,2.066699425645433,2032.93517131224,0.6047733164211624,0.00013074931055685068,1.7419898501110085
5314.525217391304,0.4371465417428528,0.016309884026499258,2.06663419801905,2323.2263197877915,0.6047043264894547,0.0001307442219503346,1.7416640074894758
5978.840869565217,0.4371192185856858,0.016309139874571756,2.0665602793659676,2613.46624895251,0.6046262711327631,0.0004386765982651499,1.7414068722644807
6643.15652173913,0.4370886904772873,0.016308308273952625,2.066477671931509,2903.648584722607,0.604539199228506,0.0004386762894590564,1.7408823166823488
7307.472173913043,0.4370549605910439,0.01630738925748356,2.0663863782245615,3193.7669629897146,0.6044431647833607,0.00013072488765357502,1.740426546383203
7971.787826086957,0.4370180324312687,0.016306382861451117,2.0662864010174156,3483.815030716063,0.6043382267391252,0.00013071708717469208,1.7399275519064705
8636.10347826087,0.43697790983228524,0.016305289125583124,2.0662435388645393,3773.7864470257628,0.604224448764588,0.00013070860909718577,1.7393853829242314
9300.419130434782,0.4369345969574223,0.016304108093044743,2.066217749230714,4063.6748842916218,0.6041018990350588,0.00013069945359693526,1.738800093382089
9964.734782608695,0.4368880982979004,0.016302839810434146,2.0661900502056714,4353.474029216854,0.6039706500013251,0.00013068962086385276,1.7381717414877542
10629.050434782608,0.43683841867165474,0.016301484327777796,2.066160441993358,4643.177583911698,0.6038307781497689,0.00013067911110188255,1.7375003896988677
11293.366086956521,0.43678556322206613,0.016300041698525614,2.0661289248117307,4932.779266964285,0.6036823637554859,0.00013066792452898364,1.7367861047097275
11957.681739130434,0.43672953741660403,0.016298511979545485,2.0660954988928033,5222.272814505408,0.6035254906301626,0.00013065606137711936,1.73602895743719
12621.997391304347,0.4366703470453955,0.016296895231117645,2.0660601644826118,5511.651981266945,0.6033602458664244,0.00013064352189225159,1.7352290230059033
13286.31304347826,0.43660799821969665,0.016295191516928726,2.0660229218412094,5800.910541633289,0.6031867195804435,0.00013063030633432516,1.7343863807323743
13950.628695652173,0.4365424973703001,0.01629340090406535,2.0659780839247213,6090.042290685771,0.6030050046543483,0.00013061641497726377,1.733501114108332
14614.944347826086,0.43647385124584104,0.016291523463007447,2.065917328989231,6379.041045239288,0.602815196480053,0.00013060184810895843,1.732573310783149
15279.259999999998,0.43640206691104566,0.01628955926762127,2.0658537757268522,6667.900644871263,0.6026173927059826,0.00013058660603123976,1.7316030625455099
15943.575652173913,0.4363347410964562,0.016287508395152108,2.065787427838615,6956.735954343067,0.6024116929879925,0.0001305706890598786,1.7305904653041608
16607.891304347824,0.43633411063977606,0.01628537092621649,2.0657182891797876,7246.589481884679,0.6021981987457885,0.00013055409752457084,1.7295356190678213
17272.20695652174,0.43633345445447647,0.016283146944794224,2.0656463637585376,7536.44172739177,0.6019770129259561,0.00013053683176892142,1.7280872098799165
17936.52260869565,0.4363327725410816,0.01628083653822016,2.0655716557346016,7826.292639597967,0.6017482397726072,0.00013051889215042844,1.7261803842982104
18600.838260869565,0.436332064900118,0.01627843979717537,2.0654941694178657,8116.142167238337,0.6015119846065061,0.00013050027904045933,1.72566671357702
19265.153913043476,0.43633133153215564,0.016275956815678293,2.0654139092669337,8405.990259050177,0.6012683536134407,0.0004386642462488686,1.725134578926916
19929.46956521739,0.43633057243776413,0.01627338769107536,2.065330879887643,8695.836863772303,0.6010174536424456,0.0001304610339008896,1.723631437561
20593.7852173913,0.43632978761754354,0.01627073252403141,2.0652450860315135,8985.681930145654,0.6007593920144136,0.00013044040268326987,1.7223254243982957
21258.100869565216,0.43632897707211804,0.016267991418519662,2.065156532594178,9275.525406913293,0.6004942763413871,0.0001304190995981159,1.7209779752413468
21922.41652173913,0.43632814080211524,0.016265164481811575,2.065065224613764,9565.36724282001,0.600222214356897,0.00013039712508592857,1.7195892220775093
22586.732173913042,0.43632727880820577,0.016262251824466105,2.064971167269229,9855.207386613227,0.5999433137574214,0.00013037447960097953,1.718159300776847
23251.047826086957,0.4363263910910568,0.01625925356031896,2.0648743658786626,10145.045787042083,0.599657682055053,0.00013035116361129803,1.7166883510640822
23915.363478260868,0.4363254776513803,0.0162561698064713,2.064774825897549,10434.882392858548,0.5993654264413203,0.000130327177598638,1.7151765164897625
24579.679130434783,0.43632453848988617,0.016253000683278236,2.0646725529169796,10724.717152816444,0.5990666536620611,0.00013030252205846818,1.714232958359048
25243.994782608694,0.4363235736073192,0.016249746314337014,2.064567552661851,11014.550015672346,0.5987614699030829,0.00013027719749993507,1.714226533567654
25908.31043478261,0.43632258300443816,0.01624640682647486,2.0644598309889997,11304.380930185185,0.5984499806864476,0.00013025120444585484,1.714219937481957
26572.62608695652,0.4363215666820246,0.016242982349736573,2.0643493938853377,11594.209845116506,0.598132290776928,0.00013022454343269074,1.7142131701047134
27236.941739130434,0.43594014930441716,0.016239473017371758,2.064236247465919,11873.676448352235,0.5978085040983449,0.0001301972150105188,1.7142062314384603
27901.257391304345,0.43593408077559803,0.01623587896582181,2.0629590529562076,12163.10899336162,0.5974787236593491,0.00013016921974300577,1.7141991214857057
28565.57304347826,0.43592786643219017,0.016232200334706553,2.061252905560722,12452.529310256363,0.5971430514881638,0.00013014055820739865,1.7121836494490026
29229.88869565217,0.4359215063037985,0.016228437266810638,2.0595102088017887,12741.937109301067,0.5968015885758441,0.00013011123099448615,1.7121552109383629
29894.204347826086,0.4359150004207122,0.016224589908069607,2.0577312016110643,13031.332100859465,0.5964544348275462,0.0001300812387085644,1.7121261193204802
30558.519999999997,0.43590834881391255,0.016220658407555703,2.057204609939035,13320.713995396922,0.596101689021289,0.00013005058196743826,1.712096374639927
31222.83565217391,0.4359015515150747,0.016216642917463327,2.0568091320656308,13610.082503482798,0.5957434487737097,0.0004386420137881316,1.7120659769419149
31887.151304347826,0.43589460855655204,0.016212543593094316,2.0564053407837197,13899.437335792245,0.5953798105123014,0.0001299872776580526,1.707472907290466
32551.466956521737,0.43588751997140734,0.016208360592842825,2.0559932481705365,14188.778203109476,0.5950108694535927,0.00012995463139261077,1.7028955410138948
33215.78260869565,0.4355603962957656,0.016204094078180045,2.0555728665423882,14467.479436317477,0.5946367195868154,0.00012992132327752353,1.6982406133194772
33880.09826086956,0.435073419865739,0.016199744213638526,2.0551442084537377,14740.330215743797,0.5942574536625548,0.00012988735399764063,1.697178345913187
34544.41391304348,0.4350399922251553,0.016195311166796313,2.05470728669625,15028.201560152982,0.59387316318587,0.00012985272425112887,1.6965576909942683
35208.72956521739,0.43500592379794306,0.016190795108260818,2.054262114297837,15316.00593026934,0.5934839384135263,0.00012981743474943953,1.695925295885182
35873.0452173913,0.43497121505897485,0.016186196211652334,2.053808704521685,15603.742066074241,0.5930898683548038,0.00012978148621729932,1.6952811783443522
36537.360869565215,0.4349358664918278,0.016181514653587362,2.0533470708652533,15891.40870912895,0.5926910407755366,0.00012974487939264616,1.6946253564490945
37201.67652173913,0.43489987858876233,0.016176750613661688,2.0528772270592652,16179.004602602756,0.5922875422049787,0.0001297076150266305,1.6939578485945148
37865.992173913044,0.43486325185070407,0.01617190427443313,2.052399187066691,16466.52849130114,0.5918794579451292,0.00012966969388356194,1.6932786734925713
38530.30782608695,0.4348259867872235,0.016166975821404063,2.0519129650816925,16753.979121693737,0.591466872082181,0.00012963111674087332,1.6925878501707459
39194.623478260866,0.4347880839165166,0.016161965443003763,2.051418575528577,17041.355241942358,0.5910498674997698,0.00012959188438910934,1.6918853979711272
39858.93913043478,0.4347495437653842,0.01615687333057035,2.0509160330607172,17328.655601928738,0.5906285258937465,0.00012955199763187066,1.6911713365492034
40523.254782608696,0.4346432236962603,0.016151699678332625,2.050405352559463,17613.15809337794,0.5902029277882361,0.00012951145728578445,1.6904456858726462
41187.5704347826,0.4343966480802528,0.016146444683391617,2.049886549133038,17891.742539438885,0.5897731525526327,0.00012947026418047656,1.689708466220189
41851.88608695652,0.43414660136526706,0.01614110854570183,2.049359638115419,18169.85410537848,0.5893392784194432,0.00012942841915852387,1.6889596981803194
42516.20173913043,0.43389310758643096,0.016135691468052354,2.0488246350651997,18447.486895362927,0.5889013825027141,0.00012938592307542695,1.6881994026502767
43180.51739130435,0.4336361910130505,0.016130193656047682,2.048281555764441,18724.635087538,0.5884595408168435,0.0001293427767995771,1.6874276008347024
43844.83304347826,0.4333758761425336,0.016124615318088318,2.047730416217505,19001.2929345405,0.5880138282956707,0.00012929898121220341,1.6866443142442549
44509.14869565217,0.43311218769429694,0.01611895666535111,2.0471712326498785,19277.45476398467,0.5875643188116759,0.0001292545372073399,1.685849564694621
45173.464347826084,0.43302895670767144,0.01611321791176947,2.046604021506976,19561.41813741032,0.5871110851951805,0.00012920944569180196,1.6850433743050957
45837.78,0.43298991188898434,0.016107399274013244,2.0460287994529307,19847.296323386647,0.5866541992533995,0.00012916370758513096,1.6842257654971817
46502.09565217391,0.4329503106646533,0.016101500971468438,2.0454455833693745,20133.096759166117,0.5861937317893143,0.00012911732381955254,1.6833967609934817
47166.41130434782,0.4329101536175631,0.016095523226216765,2.0448543903541943,20418.81836335438,0.5857297526202855,0.00012907029533995758,1.682556383816184
47830.726956521736,0.4328694413384123,0.016089466263014857,2.0442552377202903,20704.4600564797,0.585262330596251,0.00012902262310383363,1.6817046572859269
48495.04260869565,0.43282817442568944,0.016083330309273433,2.043648142994306,20990.02076101776,0.5847915336175673,0.00012897430808124586,1.680841605020234
49159.358260869565,0.43273005400176456,0.016077115595036117,2.0430331239153507,21272.73175491818,0.5843174286524201,0.00012892535125478156,1.6799672509321937
49823.67391304347,0.43196901093639295,0.01607082235295816,2.0424101984337075,21522.283141434753,0.5838400817536978,0.00012887575361951713,1.6790816192290734
50487.98956521739,0.4319190404609762,0.016064450818284937,2.0417793847095322,21806.724007812474,0.5833595580753951,0.00012882551618297305,1.6781847344109906
51152.3052173913,0.4319111369383951,0.01605800122883019,2.041140701111532,22093.250303463275,0.5828759218885144,0.00012877463996506782,1.677276621269428
51816.62086956522,0.43186112835445356,0.016051473824954216,2.040494166215636,22377.58435624536,0.5823892365963749,0.00043857904622246827,1.6765577021084823
52480.936521739124,0.4316909084198267,0.016044868849541736,2.0398397988036523,22655.543161792826,0.5818995647494238,0.00012867097532657818,1.666806200873566
53145.25217391304,0.4315188389420568,0.016038186547979644,2.0391776178619128,22933.177513369774,0.5814069680594975,0.00012861818900743345,1.6645491884383432
53809.56782608695,0.43134493109193006,0.01603142716813462,2.0384542284685403,23210.48432603001,0.5809115074135418,0.00012856476810971847,1.6633158904937346
54473.88347826087,0.43116919612550386,0.01602459096033046,2.037807498343887,23487.460549156105,0.5804132428867848,0.00012851071371468032,1.6611800843869275
55138.19913043478,0.4309916453823432,0.016017678177325356,2.037672168280951,23764.10316664537,0.5799122337554417,0.0001284560269157022,1.6597919989434615
55802.51478260869,0.43093051388759857,0.016010689074288938,2.037536011809021,24047.00637148988,0.5794085385088658,0.0001284007088182583,1.658388660677133
56466.830434782605,0.4309274774289884,0.015923965823041522,2.0368860534376716,24333.1087976713,0.5789022148611954,0.00012834476053984537,1.6534231114616489
57131.14608695652,0.43092440513188013,0.01582983868736145,2.035584408920521,24619.20514202428,0.5783933197626208,0.00012828818320995486,1.6514017984138292
57795.461739130435,0.430921296999653,0.015736071547610957,2.0355636856374897,24905.295333319904,0.5778819094100861,0.00012823097797002615,1.651273024609992
58459.77739130434,0.43091815303572867,0.015651277065186688,2.0355427233007943,25191.37930034072,0.5773680392576226,0.00012817314597338494,1.6511427757114774
59124.09304347826,0.43091497324356415,0.015648573145787784,2.035521521928417,25477.45697188043,0.5768517640262669,0.000438549199744849,1.651145103474903
